origen,producto_insumo_codigo,producto_insumo,producto_destino_codigo,producto_destino,valor_millones_quetzales
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P100,Obras de ingeniería civil,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P101,Servicios generales y especializados de construcción,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P102,Servicios de comercio,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P103,Mantenimiento y reparación de vehículos automotores y motocicletas,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P104,Servicio de transporte de pasajeros por vía terrestre,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P105,Servicio de transporte de carga por vía terrestre,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P106,Otros tipos de transporte,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P107,Servicios de almacenamiento y depósito,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P108,Otros servicios de apoyo al transporte,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P109,Servicios postales y de mensajería,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P110,Servicio de alojamiento,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P111,Servicio de suministro de comidas y bebidas,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P112,"Servicios de información, telecomunicaciones y radiodifusión",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P113,Servicios de banco central,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P114,Otros servicios financieros y servicios de banca de inversión,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P116,"Servicios de seguro, reaseguro y fondos de pensiones",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P117,Servicios auxiliares de la intermediación financiera,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P118,Servicios de alquiler de vivienda,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P121,Servicios de tecnología de la información,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P123,"Otros servicios profesionales, científicos y técnicos",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P124,Servicios de publicidad y estudios de mercado,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P125,Servicios de arrendamiento o alquiler sin operador,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P126,Servicios  de agencias de empleo y de dotación de recursos humanos,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P129,Servicios de limpieza,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P130,Servicios telefónicos de centros de llamadas,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P133,Servicios de reparación de otros bienes,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P136,Servicios de manufactura,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P137,Servicios públicos del gobierno general,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P139,Otros servicios administrativos,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P142,Servicios de enseñanza,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P143,Servicios de hospitalización,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P144,Servicios médicos y dentales,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P145,Otros servicios de atención de la salud humana,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P146,"Servicios audiovisuales, recreativos, culturales y deportivos",0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P147,Servicios de asociaciones que sirven a las empresas,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P148,Servicios de asociaciones que sirven a los hogares,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P149,Otros servicios,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P150,Servicios domésticos,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P151,Compras directas en el exterior por residentes,0
importado,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",P152,Compras directas en el territorio nacional por no residentes,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P001,Maíz,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P002,Frijoles,2.1888606378806e-11
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P003,Leguminosas (legumbres secas) y semillas oleaginosas,9.35376424685236e-12
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P004,Arroz,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P005,Otros cereales,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P006,Hortalizas,0.0247786302480831
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P007,Sandías y melones,2.61350836805452e-13
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P008,Ejotes y arvejas,1.54097736090528e-13
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P009,Raíces y tubérculos,4.54117646264685e-13
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P010,Caña de azúcar y otras plantas azucareras,0.110493395045843
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P011,Tabaco y otras plantas no perennes,0.0181337694193962
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P012,"Bananos, plátanos y otros",0.019140692305914
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P013,Frutas tropicales y subtropicales,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P014,"Berries, otras frutas y semillas de frutas",0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P015,Palma africana,0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P016,Café en grano,0.00988599291309184
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P017,Cardamomo,1.77337190071514e-11
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P018,Caucho natural,0.198514637427894
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P019,Propagación de plantas,2.85427584345577e-12
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",0
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P021,Ganado bovino,0.0524196076154355
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P022,Ganado porcino y otro tipo de animales vivos n.c.p.,0.00989725152559712
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P023,Aves de corral,0.0102240274139969
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P024,Leche cruda,0.0225194944259569
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P025,Huevos,0.00303815249090273
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P026,Otros productos de animales vivos,2.70788346173195e-11
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P027,Troncos de madera y leña,0.0186160751613716
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P028,Productos forestales no madereros,0.010314342060726
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P029,"Peces vivos, frescos o refrigerados",0.00546147860060574
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P030,Crustáceos sin congelar y otros productos de la pesca,0.0358738119212875
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P031,Petróleo crudo y gas natural,1.18816598270247e-11
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P032,Minerales metálicos,4.86479259653727e-12
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P033,Minerales no metálicos,0.0804880570812611
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,3.78313759527632e-06
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P035,Carne y despojos comestibles de ganado porcino,1.29340169217201e-14
importado,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",P036,Carne y despojos comestibles de aves,2.41152584012916e-14
